position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
D09b	1.00	10.00	1378.00	103307133.00	1.00	103307133.00	507.89	579.25	50.00	MaxEntropy	50.00	7.52	1447680.00
D09b	1.00	11.00	1530.00	110179356.98	1.00	110179356.98	507.56	583.67	50.00	MaxEntropy	50.00	7.26	1447680.00
D09b	1.00	12.00	1683.00	115317499.79	1.00	115317499.79	490.33	569.99	50.00	MaxEntropy	50.00	7.46	1447680.00
D09b	1.00	13.00	1834.00	119007450.40	1.00	119007450.40	492.68	574.88	50.00	MaxEntropy	50.00	8.04	1447680.00
D09b	1.00	14.00	1986.00	120632908.74	1.00	120632908.74	498.03	581.36	50.00	MaxEntropy	50.00	7.72	1447680.00
D09b	1.00	15.00	2138.00	120337226.84	1.00	120337226.84	502.65	585.77	50.00	MaxEntropy	50.00	8.27	1447680.00
D09c	1.00	1.00	0.00	1106830.92	1.00	1106830.92	510.83	511.60	50.00	MaxEntropy	50.00	0.48	1447680.00
D09c	1.00	2.00	153.00	2115425.93	1.00	2115425.93	510.13	511.59	50.00	MaxEntropy	50.00	0.66	1447680.00
D09c	1.00	3.00	307.00	4171633.86	1.00	4171633.86	509.06	511.94	50.00	MaxEntropy	50.00	0.94	1447680.00
D09c	1.00	4.00	460.00	8744205.18	1.00	8744205.18	508.83	514.87	50.00	MaxEntropy	50.00	1.51	1447680.00
D09c	1.00	5.00	614.00	19563545.81	1.00	19563545.81	508.14	521.66	50.00	MaxEntropy	50.00	2.33	1447680.00
D09c	1.00	6.00	767.00	36398367.21	1.00	36398367.21	510.16	535.31	50.00	MaxEntropy	50.00	3.35	1447680.00
D09c	1.00	7.00	920.00	51316709.93	1.00	51316709.93	509.53	544.98	50.00	MaxEntropy	50.00	4.08	1447680.00
D09c	1.00	8.00	1073.00	62028808.77	1.00	62028808.77	509.23	552.08	50.00	MaxEntropy	50.00	4.48	1447680.00
D09c	1.00	9.00	1226.00	69909379.07	1.00	69909379.07	508.48	556.77	50.00	MaxEntropy	50.00	4.79	1447680.00
D09c	1.00	10.00	1378.00	76842559.99	1.00	76842559.99	508.10	561.18	50.00	MaxEntropy	50.00	4.98	1447680.00
D09c	1.00	11.00	1530.00	82726270.82	1.00	82726270.82	507.92	565.06	50.00	MaxEntropy	50.00	4.86	1447680.00
D09c	1.00	12.00	1682.00	85867914.23	1.00	85867914.23	490.46	549.77	50.00	MaxEntropy	50.00	5.00	1447680.00
D09c	1.00	13.00	1833.00	88669935.86	1.00	88669935.86	492.74	553.99	50.00	MaxEntropy	50.00	5.10	1447680.00
D09c	1.00	14.00	1986.00	90685784.05	1.00	90685784.05	498.35	560.99	50.00	MaxEntropy	50.00	5.50	1447680.00
D09c	1.00	15.00	2137.00	89757846.35	1.00	89757846.35	502.87	564.87	50.00	MaxEntropy	50.00	5.41	1447680.00
D09d	1.00	1.00	0.00	1379822.66	1.00	1379822.66	510.45	511.40	50.00	MaxEntropy	50.00	0.60	1447680.00
D09d	1.00	2.00	154.00	2517469.09	1.00	2517469.09	509.62	511.36	50.00	MaxEntropy	50.00	0.81	1447680.00
D09d	1.00	3.00	307.00	4885960.15	1.00	4885960.15	509.18	512.55	50.00	MaxEntropy	50.00	1.17	1447680.00
D09d	1.00	4.00	461.00	10754776.54	1.00	10754776.54	508.89	516.31	50.00	MaxEntropy	50.00	1.95	1447680.00
D09d	1.00	5.00	614.00	23465977.66	1.00	23465977.66	508.55	524.76	50.00	MaxEntropy	50.00	3.01	1447680.00
D09d	1.00	6.00	767.00	43598682.68	1.00	43598682.68	510.31	540.42	50.00	MaxEntropy	50.00	4.27	1447680.00
D09d	1.00	7.00	920.00	60179719.21	1.00	60179719.21	509.83	551.40	50.00	MaxEntropy	50.00	5.10	1447680.00
D09d	1.00	8.00	1073.00	72282976.23	1.00	72282976.23	509.41	559.34	50.00	MaxEntropy	50.00	5.61	1447680.00
D09d	1.00	9.00	1226.00	82237467.74	1.00	82237467.74	509.20	566.01	50.00	MaxEntropy	50.00	6.01	1447680.00
D09d	1.00	10.00	1378.00	90214355.97	1.00	90214355.97	508.86	571.18	50.00	MaxEntropy	50.00	6.29	1447680.00
D09d	1.00	11.00	1530.00	96827846.03	1.00	96827846.03	508.62	575.50	50.00	MaxEntropy	50.00	6.50	1447680.00
D09d	1.00	12.00	1682.00	101624737.46	1.00	101624737.46	490.86	561.06	50.00	MaxEntropy	50.00	6.30	1447680.00
D09d	1.00	13.00	1834.00	104644739.85	1.00	104644739.85	493.41	565.70	50.00	MaxEntropy	50.00	6.56	1447680.00
D09d	1.00	14.00	1986.00	105826349.17	1.00	105826349.17	498.86	571.96	50.00	MaxEntropy	50.00	6.96	1447680.00
D09d	1.00	15.00	2138.00	105241421.62	1.00	105241421.62	503.66	576.36	50.00	MaxEntropy	50.00	6.74	1447680.00
D10a	1.00	1.00	0.00	959846.27	1.00	959846.27	513.20	513.87	50.00	MaxEntropy	50.00	0.59	1447680.00
D10a	1.00	2.00	153.00	2292587.34	1.00	2292587.34	512.50	514.08	50.00	MaxEntropy	50.00	1.01	1447680.00
D10a	1.00	3.00	307.00	5321631.02	1.00	5321631.02	511.73	515.41	50.00	MaxEntropy	50.00	1.71	1447680.00
D10a	1.00	4.00	460.00	11702085.35	1.00	11702085.35	511.01	519.09	50.00	MaxEntropy	50.00	2.84	1447680.00
D10a	1.00	5.00	613.00	20872462.38	1.00	20872462.38	510.45	524.86	50.00	MaxEntropy	50.00	4.18	1447680.00
D10a	1.00	6.00	767.00	29287879.73	1.00	29287879.73	511.30	531.54	50.00	MaxEntropy	50.00	5.15	1447680.00
D10a	1.00	7.00	920.00	35489008.67	1.00	35489008.67	510.32	534.83	50.00	MaxEntropy	50.00	5.66	1447680.00
D10a	1.00	8.00	1073.00	39515747.83	1.00	39515747.83	509.18	536.48	50.00	MaxEntropy	50.00	5.96	1447680.00
D10a	1.00	9.00	1225.00	42504824.95	1.00	42504824.95	508.73	538.09	50.00	MaxEntropy	50.00	6.15	1447680.00
D10a	1.00	10.00	1377.00	45151029.25	1.00	45151029.25	508.20	539.39	50.00	MaxEntropy	50.00	6.26	1447680.00
D10a	1.00	11.00	1530.00	47249075.26	1.00	47249075.26	504.28	536.92	50.00	MaxEntropy	50.00	6.33	1447680.00
D10a	1.00	12.00	1682.00	48543211.71	1.00	48543211.71	489.95	523.48	50.00	MaxEntropy	50.00	6.41	1447680.00
D10a	1.00	13.00	1833.00	49951063.15	1.00	49951063.15	492.55	527.05	50.00	MaxEntropy	50.00	6.44	1447680.00
D10a	1.00	14.00	1985.00	51326357.75	1.00	51326357.75	497.63	533.08	50.00	MaxEntropy	50.00	6.50	1447680.00
D10a	1.00	15.00	2137.00	52276648.28	1.00	52276648.28	503.53	539.64	50.00	MaxEntropy	50.00	6.55	1447680.00
D10b	1.00	1.00	0.00	1041118.17	1.00	1041118.17	516.29	517.01	50.00	MaxEntropy	50.00	0.58	1447680.00
D10b	1.00	2.00	154.00	2264819.01	1.00	2264819.01	515.69	517.25	50.00	MaxEntropy	50.00	0.94	1447680.00
D10b	1.00	3.00	307.00	5204971.13	1.00	5204971.13	514.78	518.38	50.00	MaxEntropy	50.00	1.58	1447680.00
D10b	1.00	4.00	461.00	11016934.22	1.00	11016934.22	514.24	521.85	50.00	MaxEntropy	50.00	2.78	1447680.00
D10b	1.00	5.00	614.00	18968363.11	1.00	18968363.11	513.88	526.99	50.00	MaxEntropy	50.00	4.02	1447680.00
D10b	1.00	6.00	767.00	26572845.66	1.00	26572845.66	514.66	533.02	50.00	MaxEntropy	50.00	4.89	1447680.00
D10b	1.00	7.00	920.00	31935390.67	1.00	31935390.67	513.42	535.48	50.00	MaxEntropy	50.00	5.31	1447680.00
D10b	1.00	8.00	1073.00	35394791.30	1.00	35394791.30	512.56	537.01	50.00	MaxEntropy	50.00	5.52	1447680.00
D10b	1.00	9.00	1226.00	38345399.49	1.00	38345399.49	511.76	538.24	50.00	MaxEntropy	50.00	5.66	1447680.00
D10b	1.00	10.00	1378.00	40687731.14	1.00	40687731.14	511.09	539.20	50.00	MaxEntropy	50.00	5.77	1447680.00
D10b	1.00	11.00	1530.00	42647122.80	1.00	42647122.80	506.82	536.28	50.00	MaxEntropy	50.00	5.89	1447680.00
D10b	1.00	12.00	1682.00	43920448.66	1.00	43920448.66	492.96	523.30	50.00	MaxEntropy	50.00	5.94	1447680.00
D10b	1.00	13.00	1834.00	45155927.56	1.00	45155927.56	495.97	527.16	50.00	MaxEntropy	50.00	5.99	1447680.00
D10b	1.00	14.00	1986.00	46253161.08	1.00	46253161.08	501.20	533.15	50.00	MaxEntropy	50.00	6.05	1447680.00
D10b	1.00	15.00	2137.00	47179689.01	1.00	47179689.01	507.02	539.61	50.00	MaxEntropy	50.00	6.12	1447680.00
D10c	1.00	1.00	0.00	1544557.64	1.00	1544557.64	510.90	511.97	50.00	MaxEntropy	50.00	0.86	1447680.00
D10c	1.00	2.00	154.00	3806134.39	1.00	3806134.39	509.94	512.57	50.00	MaxEntropy	50.00	1.51	1447680.00
D10c	1.00	3.00	308.00	8888550.00	1.00	8888550.00	509.13	515.27	50.00	MaxEntropy	50.00	2.68	1447680.00
D10c	1.00	4.00	461.00	18369968.41	1.00	18369968.41	509.11	521.80	50.00	MaxEntropy	50.00	4.62	1447680.00
D10c	1.00	5.00	614.00	31285832.52	1.00	31285832.52	508.58	530.19	50.00	MaxEntropy	50.00	6.29	1447680.00
D10c	1.00	6.00	768.00	43545477.88	1.00	43545477.88	509.96	540.04	50.00	MaxEntropy	50.00	7.58	1447680.00
D10c	1.00	7.00	921.00	51875839.66	1.00	51875839.66	509.02	544.85	50.00	MaxEntropy	50.00	8.37	1447680.00
D10c	1.00	8.00	1073.00	57238745.78	1.00	57238745.78	507.72	547.26	50.00	MaxEntropy	50.00	8.74	1447680.00
D10c	1.00	9.00	1226.00	61650915.34	1.00	61650915.34	507.43	550.02	50.00	MaxEntropy	50.00	8.93	1447680.00
D10c	1.00	10.00	1378.00	65032749.75	1.00	65032749.75	506.73	551.65	50.00	MaxEntropy	50.00	9.04	1447680.00
D10c	1.00	11.00	1530.00	68091392.00	1.00	68091392.00	502.43	549.47	50.00	MaxEntropy	50.00	9.22	1447680.00
D10c	1.00	12.00	1683.00	69762828.83	1.00	69762828.83	489.37	537.56	50.00	MaxEntropy	50.00	9.28	1447680.00
D10c	1.00	13.00	1834.00	71832505.48	1.00	71832505.48	491.65	541.27	50.00	MaxEntropy	50.00	9.37	1447680.00
D10c	1.00	14.00	1986.00	73217806.75	1.00	73217806.75	496.97	547.54	50.00	MaxEntropy	50.00	9.43	1447680.00
D10c	1.00	15.00	2138.00	74420166.60	1.00	74420166.60	502.55	553.95	50.00	MaxEntropy	50.00	9.56	1447680.00
D10d	1.00	1.00	0.00	1173286.50	1.00	1173286.50	514.58	515.39	50.00	MaxEntropy	50.00	0.56	1447680.00
D10d	1.00	2.00	153.00	3002106.07	1.00	3002106.07	513.36	515.44	50.00	MaxEntropy	50.00	1.02	1447680.00
D10d	1.00	3.00	307.00	6834755.63	1.00	6834755.63	512.66	517.38	50.00	MaxEntropy	50.00	1.79	1447680.00
D10d	1.00	4.00	460.00	14259666.42	1.00	14259666.42	512.59	522.44	50.00	MaxEntropy	50.00	3.17	1447680.00
D10d	1.00	5.00	614.00	24172629.54	1.00	24172629.54	512.49	529.18	50.00	MaxEntropy	50.00	4.74	1447680.00
D10d	1.00	6.00	767.00	34032962.90	1.00	34032962.90	513.18	536.69	50.00	MaxEntropy	50.00	5.72	1447680.00
D10d	1.00	7.00	920.00	40324637.41	1.00	40324637.41	512.43	540.29	50.00	MaxEntropy	50.00	6.29	1447680.00
D10d	1.00	8.00	1073.00	44824002.40	1.00	44824002.40	511.25	542.21	50.00	MaxEntropy	50.00	6.65	1447680.00
D10d	1.00	9.00	1226.00	48326880.16	1.00	48326880.16	510.85	544.23	50.00	MaxEntropy	50.00	6.83	1447680.00
D10d	1.00	10.00	1378.00	51055478.51	1.00	51055478.51	510.08	545.35	50.00	MaxEntropy	50.00	6.96	1447680.00
D10d	1.00	11.00	1530.00	53515290.08	1.00	53515290.08	505.31	542.27	50.00	MaxEntropy	50.00	7.08	1447680.00
D10d	1.00	12.00	1682.00	55228350.46	1.00	55228350.46	492.07	530.22	50.00	MaxEntropy	50.00	7.15	1447680.00
D10d	1.00	13.00	1833.00	56478673.99	1.00	56478673.99	494.44	533.45	50.00	MaxEntropy	50.00	7.23	1447680.00
D10d	1.00	14.00	1985.00	57799489.77	1.00	57799489.77	500.03	539.96	50.00	MaxEntropy	50.00	7.28	1447680.00
D10d	1.00	15.00	2137.00	59176221.60	1.00	59176221.60	505.40	546.28	50.00	MaxEntropy	50.00	7.34	1447680.00
D11a	1.00	1.00	0.00	794097.17	1.00	794097.17	515.03	515.57	50.00	MaxEntropy	50.00	0.52	1447680.00
D11a	1.00	2.00	154.00	1438462.95	1.00	1438462.95	513.58	514.57	50.00	MaxEntropy	50.00	0.71	1447680.00
D11a	1.00	3.00	308.00	2742330.61	1.00	2742330.61	511.80	513.69	50.00	MaxEntropy	50.00	1.02	1447680.00
D11a	1.00	4.00	461.00	5917398.48	1.00	5917398.48	512.35	516.44	50.00	MaxEntropy	50.00	1.60	1447680.00
D11a	1.00	5.00	614.00	12970191.33	1.00	12970191.33	511.91	520.87	50.00	MaxEntropy	50.00	2.60	1447680.00
D11a	1.00	6.00	768.00	24996819.42	1.00	24996819.42	512.81	530.08	50.00	MaxEntropy	50.00	3.75	1447680.00
D11a	1.00	7.00	921.00	36589182.27	1.00	36589182.27	511.78	537.05	50.00	MaxEntropy	50.00	4.60	1447680.00
D11a	1.00	8.00	1073.00	45005785.33	1.00	45005785.33	511.06	542.15	50.00	MaxEntropy	50.00	5.27	1447680.00
D11a	1.00	9.00	1226.00	51482224.56	1.00	51482224.56	510.45	546.01	50.00	MaxEntropy	50.00	5.69	1447680.00
D11a	1.00	10.00	1378.00	57215897.53	1.00	57215897.53	508.73	548.26	50.00	MaxEntropy	50.00	5.76	1447680.00
D11a	1.00	11.00	1530.00	61485302.97	1.00	61485302.97	500.58	543.05	50.00	MaxEntropy	50.00	5.99	1447680.00
D11a	1.00	12.00	1683.00	64656561.85	1.00	64656561.85	492.19	536.85	50.00	MaxEntropy	50.00	6.45	1447680.00
D11a	1.00	13.00	1834.00	66767573.04	1.00	66767573.04	495.58	541.70	50.00	MaxEntropy	50.00	6.37	1447680.00
D11a	1.00	14.00	1986.00	68522132.34	1.00	68522132.34	500.59	547.93	50.00	MaxEntropy	50.00	6.53	1447680.00
D11a	1.00	15.00	2138.00	68976971.48	1.00	68976971.48	507.20	554.85	50.00	MaxEntropy	50.00	6.73	1447680.00
D11b	1.00	1.00	0.00	684016.49	1.00	684016.49	518.66	519.13	50.00	MaxEntropy	50.00	0.45	1447680.00
D11b	1.00	2.00	153.00	1095882.08	1.00	1095882.08	517.74	518.49	50.00	MaxEntropy	50.00	0.57	1447680.00
D11b	1.00	3.00	307.00	1930728.21	1.00	1930728.21	516.90	518.24	50.00	MaxEntropy	50.00	0.75	1447680.00
D11b	1.00	4.00	460.00	3862034.24	1.00	3862034.24	516.58	519.25	50.00	MaxEntropy	50.00	1.16	1447680.00
D11b	1.00	5.00	614.00	8317130.08	1.00	8317130.08	515.66	521.41	50.00	MaxEntropy	50.00	1.78	1447680.00
D11b	1.00	6.00	767.00	16137839.75	1.00	16137839.75	516.34	527.49	50.00	MaxEntropy	50.00	2.57	1447680.00
D11b	1.00	7.00	920.00	24119697.22	1.00	24119697.22	515.18	531.84	50.00	MaxEntropy	50.00	3.25	1447680.00
D11b	1.00	8.00	1073.00	30481038.60	1.00	30481038.60	514.40	535.46	50.00	MaxEntropy	50.00	3.66	1447680.00
D11b	1.00	9.00	1225.00	35114348.87	1.00	35114348.87	513.73	537.98	50.00	MaxEntropy	50.00	3.90	1447680.00
D11b	1.00	10.00	1377.00	38869681.93	1.00	38869681.93	513.17	540.02	50.00	MaxEntropy	50.00	4.06	1447680.00
D11b	1.00	11.00	1530.00	42082989.75	1.00	42082989.75	503.82	532.89	50.00	MaxEntropy	50.00	4.28	1447680.00
D11b	1.00	12.00	1682.00	44339386.48	1.00	44339386.48	494.95	525.58	50.00	MaxEntropy	50.00	4.26	1447680.00
D11b	1.00	13.00	1833.00	45623570.49	1.00	45623570.49	498.10	529.62	50.00	MaxEntropy	50.00	4.54	1447680.00
D11b	1.00	14.00	1985.00	46524203.82	1.00	46524203.82	503.67	535.80	50.00	MaxEntropy	50.00	4.47	1447680.00
D11b	1.00	15.00	2137.00	46572798.23	1.00	46572798.23	510.24	542.41	50.00	MaxEntropy	50.00	4.75	1447680.00
D11c	1.00	1.00	0.00	1085988.40	1.00	1085988.40	525.79	526.54	50.00	MaxEntropy	50.00	0.62	1447680.00
D11c	1.00	2.00	154.00	1701849.86	1.00	1701849.86	524.87	526.05	50.00	MaxEntropy	50.00	0.81	1447680.00
D11c	1.00	3.00	307.00	3130421.99	1.00	3130421.99	524.42	526.59	50.00	MaxEntropy	50.00	1.07	1447680.00
D11c	1.00	4.00	461.00	6225252.64	1.00	6225252.64	523.57	527.87	50.00	MaxEntropy	50.00	1.67	1447680.00
D11c	1.00	5.00	614.00	13625364.63	1.00	13625364.63	522.84	532.25	50.00	MaxEntropy	50.00	2.69	1447680.00
D11c	1.00	6.00	768.00	25632795.61	1.00	25632795.61	523.99	541.70	50.00	MaxEntropy	50.00	3.89	1447680.00
D11c	1.00	7.00	920.00	36117302.16	1.00	36117302.16	522.78	547.73	50.00	MaxEntropy	50.00	4.68	1447680.00
D11c	1.00	8.00	1073.00	44335239.17	1.00	44335239.17	521.80	552.43	50.00	MaxEntropy	50.00	5.18	1447680.00
D11c	1.00	9.00	1226.00	50595165.69	1.00	50595165.69	520.99	555.94	50.00	MaxEntropy	50.00	5.68	1447680.00
D11c	1.00	10.00	1378.00	55886579.24	1.00	55886579.24	520.62	559.22	50.00	MaxEntropy	50.00	6.02	1447680.00
D11c	1.00	11.00	1530.00	60069172.14	1.00	60069172.14	511.01	552.50	50.00	MaxEntropy	50.00	6.31	1447680.00
D11c	1.00	12.00	1682.00	62972013.84	1.00	62972013.84	501.69	545.18	50.00	MaxEntropy	50.00	6.21	1447680.00
D11c	1.00	13.00	1834.00	64926013.10	1.00	64926013.10	505.80	550.65	50.00	MaxEntropy	50.00	6.55	1447680.00
D11c	1.00	14.00	1986.00	66248212.73	1.00	66248212.73	510.76	556.52	50.00	MaxEntropy	50.00	6.47	1447680.00
D11c	1.00	15.00	2137.00	66454935.31	1.00	66454935.31	517.31	563.21	50.00	MaxEntropy	50.00	6.74	1447680.00
D11d	1.00	1.00	0.00	693424.94	1.00	693424.94	519.81	520.29	50.00	MaxEntropy	50.00	0.36	1447680.00
D11d	1.00	2.00	153.00	1095600.13	1.00	1095600.13	518.79	519.55	50.00	MaxEntropy	50.00	0.45	1447680.00
D11d	1.00	3.00	307.00	1870495.40	1.00	1870495.40	517.99	519.29	50.00	MaxEntropy	50.00	0.59	1447680.00
D11d	1.00	4.00	460.00	3402338.77	1.00	3402338.77	517.60	519.95	50.00	MaxEntropy	50.00	0.87	1447680.00
D11d	1.00	5.00	613.00	7292642.59	1.00	7292642.59	517.08	522.12	50.00	MaxEntropy	50.00	1.38	1447680.00
D11d	1.00	6.00	767.00	14044884.38	1.00	14044884.38	517.99	527.69	50.00	MaxEntropy	50.00	2.04	1447680.00
D11d	1.00	7.00	920.00	20634313.64	1.00	20634313.64	516.76	531.02	50.00	MaxEntropy	50.00	2.59	1447680.00
D11d	1.00	8.00	1072.00	26111244.69	1.00	26111244.69	515.82	533.86	50.00	MaxEntropy	50.00	3.04	1447680.00
D11d	1.00	9.00	1225.00	30429717.72	1.00	30429717.72	515.28	536.29	50.00	MaxEntropy	50.00	3.25	1447680.00
D11d	1.00	10.00	1377.00	33981522.47	1.00	33981522.47	514.97	538.44	50.00	MaxEntropy	50.00	3.41	1447680.00
D11d	1.00	11.00	1529.00	36710697.87	1.00	36710697.87	504.87	530.23	50.00	MaxEntropy	50.00	3.58	1447680.00
D11d	1.00	12.00	1682.00	39238040.98	1.00	39238040.98	495.51	522.62	50.00	MaxEntropy	50.00	3.75	1447680.00
D11d	1.00	13.00	1833.00	40573166.13	1.00	40573166.13	499.71	527.74	50.00	MaxEntropy	50.00	3.77	1447680.00
D11d	1.00	14.00	1985.00	41720642.31	1.00	41720642.31	505.39	534.21	50.00	MaxEntropy	50.00	3.84	1447680.00
D11d	1.00	15.00	2137.00	42362112.54	1.00	42362112.54	511.21	540.47	50.00	MaxEntropy	50.00	4.00	1447680.00
D12a	1.00	1.00	0.00	477019.23	1.00	477019.23	661.07	661.40	50.00	MaxEntropy	50.00	0.34	1447680.00
D12a	1.00	2.00	154.00	840672.91	1.00	840672.91	657.44	658.02	50.00	MaxEntropy	50.00	0.47	1447680.00
D12a	1.00	3.00	308.00	1382407.72	1.00	1382407.72	654.54	655.49	50.00	MaxEntropy	50.00	0.65	1447680.00
D12a	1.00	4.00	461.00	2298021.24	1.00	2298021.24	652.85	654.44	50.00	MaxEntropy	50.00	0.94	1447680.00
D12a	1.00	5.00	614.00	4066823.00	1.00	4066823.00	650.84	653.64	50.00	MaxEntropy	50.00	1.39	1447680.00
D12a	1.00	6.00	768.00	7836118.21	1.00	7836118.21	651.32	656.73	50.00	MaxEntropy	50.00	2.12	1447680.00
D12a	1.00	7.00	920.00	14375154.55	1.00	14375154.55	646.95	656.88	50.00	MaxEntropy	50.00	3.20	1447680.00
D12a	1.00	8.00	1073.00	21539217.70	1.00	21539217.70	644.93	659.80	50.00	MaxEntropy	50.00	4.18	1447680.00
D12a	1.00	9.00	1226.00	27142795.29	1.00	27142795.29	644.24	662.99	50.00	MaxEntropy	50.00	4.77	1447680.00
D12a	1.00	10.00	1378.00	30982145.40	1.00	30982145.40	641.82	663.22	50.00	MaxEntropy	50.00	5.24	1447680.00
D12a	1.00	11.00	1530.00	33742431.28	1.00	33742431.28	631.77	655.08	50.00	MaxEntropy	50.00	5.42	1447680.00
D12a	1.00	12.00	1682.00	35621909.88	1.00	35621909.88	627.79	652.40	50.00	MaxEntropy	50.00	5.60	1447680.00
D12a	1.00	13.00	1834.00	37204159.17	1.00	37204159.17	633.89	659.59	50.00	MaxEntropy	50.00	5.75	1447680.00
D12a	1.00	14.00	1986.00	38099853.72	1.00	38099853.72	642.49	668.81	50.00	MaxEntropy	50.00	5.89	1447680.00
D12a	1.00	15.00	2137.00	38843996.88	1.00	38843996.88	651.46	678.30	50.00	MaxEntropy	50.00	6.00	1447680.00
D12b	1.00	1.00	0.00	372847.69	1.00	372847.69	667.00	667.25	50.00	MaxEntropy	50.00	0.30	1447680.00
D12b	1.00	2.00	153.00	661144.55	1.00	661144.55	662.43	662.89	50.00	MaxEntropy	50.00	0.40	1447680.00
D12b	1.00	3.00	307.00	1109885.32	1.00	1109885.32	660.19	660.96	50.00	MaxEntropy	50.00	0.54	1447680.00
D12b	1.00	4.00	460.00	1872768.30	1.00	1872768.30	658.03	659.33	50.00	MaxEntropy	50.00	0.78	1447680.00
D12b	1.00	5.00	614.00	3389260.20	1.00	3389260.20	655.25	657.59	50.00	MaxEntropy	50.00	1.08	1447680.00
D12b	1.00	6.00	767.00	6511529.54	1.00	6511529.54	655.63	660.13	50.00	MaxEntropy	50.00	1.73	1447680.00
D12b	1.00	7.00	920.00	11632652.05	1.00	11632652.05	651.96	659.99	50.00	MaxEntropy	50.00	2.52	1447680.00
D12b	1.00	8.00	1073.00	17158318.77	1.00	17158318.77	648.34	660.20	50.00	MaxEntropy	50.00	3.20	1447680.00
D12b	1.00	9.00	1225.00	21037005.80	1.00	21037005.80	648.59	663.12	50.00	MaxEntropy	50.00	3.69	1447680.00
D12b	1.00	10.00	1377.00	23636881.97	1.00	23636881.97	645.66	661.99	50.00	MaxEntropy	50.00	3.95	1447680.00
D12b	1.00	11.00	1529.00	26251024.79	1.00	26251024.79	636.52	654.65	50.00	MaxEntropy	50.00	4.11	1447680.00
D12b	1.00	12.00	1682.00	27380619.95	1.00	27380619.95	632.23	651.14	50.00	MaxEntropy	50.00	4.21	1447680.00
D12b	1.00	13.00	1833.00	28515623.50	1.00	28515623.50	636.66	656.36	50.00	MaxEntropy	50.00	4.33	1447680.00
D12b	1.00	14.00	1985.00	29088449.42	1.00	29088449.42	645.46	665.56	50.00	MaxEntropy	50.00	4.41	1447680.00
D12b	1.00	15.00	2137.00	29841228.00	1.00	29841228.00	655.75	676.36	50.00	MaxEntropy	50.00	4.51	1447680.00
D12c	1.00	1.00	0.00	225533.27	1.00	225533.27	575.43	575.58	50.00	MaxEntropy	50.00	0.17	1447680.00
D12c	1.00	2.00	154.00	335056.58	1.00	335056.58	573.11	573.34	50.00	MaxEntropy	50.00	0.21	1447680.00
D12c	1.00	3.00	307.00	484264.99	1.00	484264.99	571.56	571.89	50.00	MaxEntropy	50.00	0.25	1447680.00
D12c	1.00	4.00	461.00	625750.69	1.00	625750.69	569.24	569.67	50.00	MaxEntropy	50.00	0.31	1447680.00
D12c	1.00	5.00	614.00	1132545.03	1.00	1132545.03	566.99	567.77	50.00	MaxEntropy	50.00	0.41	1447680.00
D12c	1.00	6.00	767.00	2033706.97	1.00	2033706.97	567.32	568.73	50.00	MaxEntropy	50.00	0.64	1447680.00
D12c	1.00	7.00	920.00	3897917.34	1.00	3897917.34	565.46	568.16	50.00	MaxEntropy	50.00	1.00	1447680.00
D12c	1.00	8.00	1073.00	6129118.38	1.00	6129118.38	563.00	567.24	50.00	MaxEntropy	50.00	1.44	1447680.00
D12c	1.00	9.00	1226.00	8218751.48	1.00	8218751.48	563.09	568.76	50.00	MaxEntropy	50.00	1.72	1447680.00
D12c	1.00	10.00	1378.00	9740617.58	1.00	9740617.58	561.29	568.02	50.00	MaxEntropy	50.00	1.85	1447680.00
D12c	1.00	11.00	1530.00	10759167.60	1.00	10759167.60	551.41	558.84	50.00	MaxEntropy	50.00	1.93	1447680.00
D12c	1.00	12.00	1682.00	11576979.74	1.00	11576979.74	547.13	555.12	50.00	MaxEntropy	50.00	2.01	1447680.00
D12c	1.00	13.00	1834.00	12070499.47	1.00	12070499.47	552.47	560.81	50.00	MaxEntropy	50.00	2.05	1447680.00
D12c	1.00	14.00	1985.00	12567593.34	1.00	12567593.34	560.18	568.86	50.00	MaxEntropy	50.00	2.13	1447680.00
D12c	1.00	15.00	2137.00	13007425.46	1.00	13007425.46	568.03	577.01	50.00	MaxEntropy	50.00	2.17	1447680.00
D12d	1.00	1.00	0.00	599077.18	1.00	599077.18	576.17	576.59	50.00	MaxEntropy	50.00	0.58	1447680.00
D12d	1.00	2.00	154.00	1065572.51	1.00	1065572.51	573.65	574.39	50.00	MaxEntropy	50.00	0.77	1447680.00
D12d	1.00	3.00	308.00	1752131.54	1.00	1752131.54	571.24	572.45	50.00	MaxEntropy	50.00	0.94	1447680.00
D12d	1.00	4.00	461.00	2893791.45	1.00	2893791.45	568.78	570.78	50.00	MaxEntropy	50.00	1.21	1447680.00
D12d	1.00	5.00	614.00	5059632.94	1.00	5059632.94	567.35	570.85	50.00	MaxEntropy	50.00	1.73	1447680.00
D12d	1.00	6.00	768.00	9756634.39	1.00	9756634.39	567.05	573.79	50.00	MaxEntropy	50.00	2.60	1447680.00
D12d	1.00	7.00	921.00	17628044.16	1.00	17628044.16	565.84	578.02	50.00	MaxEntropy	50.00	3.84	1447680.00
D12d	1.00	8.00	1073.00	25509926.32	1.00	25509926.32	564.33	581.95	50.00	MaxEntropy	50.00	4.93	1447680.00
