position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
E01c	1.00	6.00	743.00	15021169.56	0.50	7510584.78	838.67	843.86	50.00	MaxEntropy	50.00	4.66	1447680.00
E01c	1.00	7.00	891.00	17398879.82	0.50	8699439.91	832.61	838.62	50.00	MaxEntropy	50.00	5.34	1447680.00
E01c	1.00	8.00	1039.00	20994705.69	0.50	10497352.84	830.46	837.72	50.00	MaxEntropy	50.00	6.47	1447680.00
E01c	1.00	9.00	1187.00	23650345.81	0.50	11825172.90	824.86	833.03	50.00	MaxEntropy	50.00	7.25	1447680.00
E01c	1.00	10.00	1337.00	24763422.21	0.50	12381711.10	825.00	833.56	50.00	MaxEntropy	50.00	7.71	1447680.00
E01c	1.00	11.00	1485.00	26307316.59	0.50	13153658.30	823.04	832.12	50.00	MaxEntropy	50.00	8.19	1447680.00
E01c	1.00	12.00	1633.00	26640356.31	0.50	13320178.15	814.29	823.49	50.00	MaxEntropy	50.00	8.11	1447680.00
E01c	1.00	13.00	1783.00	28050798.09	0.50	14025399.04	816.34	826.03	50.00	MaxEntropy	50.00	8.57	1447680.00
E01c	1.00	14.00	1931.00	27841950.59	0.50	13920975.29	818.82	828.43	50.00	MaxEntropy	50.00	8.53	1447680.00
E01c	1.00	15.00	2080.00	28073775.14	0.50	14036887.57	811.63	821.33	50.00	MaxEntropy	50.00	8.43	1447680.00
E01c	1.00	16.00	2228.00	28834713.01	0.50	14417356.51	825.72	835.68	50.00	MaxEntropy	50.00	8.87	1447680.00
E01d	1.00	1.00	0.00	451810.53	0.50	225905.26	873.58	873.74	50.00	MaxEntropy	50.00	0.36	1447680.00
E01d	1.00	2.00	148.00	606669.44	0.50	303334.72	876.31	876.52	50.00	MaxEntropy	50.00	0.46	1447680.00
E01d	1.00	3.00	296.00	1169789.56	0.50	584894.78	873.80	874.21	50.00	MaxEntropy	50.00	0.77	1447680.00
E01d	1.00	4.00	445.00	1460832.64	0.50	730416.32	876.93	877.43	50.00	MaxEntropy	50.00	0.96	1447680.00
E01d	1.00	5.00	593.00	1882454.46	0.50	941227.23	882.97	883.62	50.00	MaxEntropy	50.00	1.39	1447680.00
E01d	1.00	6.00	742.00	3310189.38	0.50	1655094.69	887.18	888.33	50.00	MaxEntropy	50.00	2.15	1447680.00
E01d	1.00	7.00	890.00	5570337.92	0.50	2785168.96	881.14	883.07	50.00	MaxEntropy	50.00	3.08	1447680.00
E01d	1.00	8.00	1038.00	8245424.74	0.50	4122712.37	878.26	881.10	50.00	MaxEntropy	50.00	3.94	1447680.00
E01d	1.00	9.00	1187.00	9686953.72	0.50	4843476.86	872.15	875.50	50.00	MaxEntropy	50.00	4.63	1447680.00
E01d	1.00	10.00	1336.00	11291035.97	0.50	5645517.99	871.27	875.17	50.00	MaxEntropy	50.00	5.17	1447680.00
E01d	1.00	11.00	1485.00	11946811.48	0.50	5973405.74	869.19	873.32	50.00	MaxEntropy	50.00	5.31	1447680.00
E01d	1.00	12.00	1633.00	12799236.40	0.50	6399618.20	859.75	864.17	50.00	MaxEntropy	50.00	5.38	1447680.00
E01d	1.00	13.00	1782.00	13023990.03	0.50	6511995.01	861.86	866.36	50.00	MaxEntropy	50.00	5.47	1447680.00
E01d	1.00	14.00	1931.00	13491067.79	0.50	6745533.90	862.90	867.56	50.00	MaxEntropy	50.00	5.55	1447680.00
E01d	1.00	15.00	2079.00	14285558.46	0.50	7142779.23	856.75	861.69	50.00	MaxEntropy	50.00	5.68	1447680.00
E01d	1.00	16.00	2228.00	14359961.02	0.50	7179980.51	870.13	875.09	50.00	MaxEntropy	50.00	5.83	1447680.00
E02a	1.00	1.00	0.00	646208.88	0.50	323104.44	476.65	476.87	50.00	MaxEntropy	50.00	0.24	1447680.00
E02a	1.00	2.00	148.00	781236.87	0.50	390618.43	475.24	475.51	50.00	MaxEntropy	50.00	0.26	1447680.00
E02a	1.00	3.00	297.00	746214.49	0.50	373107.24	473.61	473.87	50.00	MaxEntropy	50.00	0.25	1447680.00
E02a	1.00	4.00	445.00	755237.33	0.50	377618.66	472.70	472.96	50.00	MaxEntropy	50.00	0.25	1447680.00
E02a	1.00	5.00	593.00	858212.97	0.50	429106.48	472.51	472.81	50.00	MaxEntropy	50.00	0.28	1447680.00
E02a	1.00	6.00	742.00	803023.87	0.50	401511.94	471.68	471.96	50.00	MaxEntropy	50.00	0.27	1447680.00
E02a	1.00	7.00	890.00	836092.02	0.50	418046.01	473.20	473.49	50.00	MaxEntropy	50.00	0.27	1447680.00
E02a	1.00	8.00	1038.00	858013.66	0.50	429006.83	472.62	472.92	50.00	MaxEntropy	50.00	0.28	1447680.00
E02a	1.00	9.00	1187.00	910316.62	0.50	455158.31	471.59	471.90	50.00	MaxEntropy	50.00	0.29	1447680.00
E02a	1.00	10.00	1336.00	940455.42	0.50	470227.71	471.40	471.73	50.00	MaxEntropy	50.00	0.29	1447680.00
E02a	1.00	11.00	1485.00	1017737.52	0.50	508868.76	471.20	471.55	50.00	MaxEntropy	50.00	0.31	1447680.00
E02a	1.00	12.00	1633.00	1058043.78	0.50	529021.89	470.46	470.83	50.00	MaxEntropy	50.00	0.31	1447680.00
E02a	1.00	13.00	1782.00	1037969.94	0.50	518984.97	470.58	470.93	50.00	MaxEntropy	50.00	0.31	1447680.00
E02a	1.00	14.00	1931.00	1085856.50	0.50	542928.25	471.24	471.61	50.00	MaxEntropy	50.00	0.31	1447680.00
E02a	1.00	15.00	2080.00	1133723.67	0.50	566861.83	471.07	471.47	50.00	MaxEntropy	50.00	0.32	1447680.00
E02a	1.00	16.00	2228.00	1332463.04	0.50	666231.52	471.56	472.02	50.00	MaxEntropy	50.00	0.36	1447680.00
E02b	1.00	1.00	0.00	900489.66	0.50	450244.83	475.26	475.57	50.00	MaxEntropy	50.00	0.35	1447680.00
E02b	1.00	2.00	148.00	938611.91	0.50	469305.96	474.58	474.90	50.00	MaxEntropy	50.00	0.36	1447680.00
E02b	1.00	3.00	297.00	986281.84	0.50	493140.92	472.76	473.10	50.00	MaxEntropy	50.00	0.37	1447680.00
E02b	1.00	4.00	445.00	1042492.70	0.50	521246.35	471.86	472.22	50.00	MaxEntropy	50.00	0.38	1447680.00
E02b	1.00	5.00	594.00	1138334.69	0.50	569167.35	471.37	471.77	50.00	MaxEntropy	50.00	0.40	1447680.00
E02b	1.00	6.00	742.00	1228338.98	0.50	614169.49	470.77	471.19	50.00	MaxEntropy	50.00	0.42	1447680.00
E02b	1.00	7.00	891.00	1361159.71	0.50	680579.85	472.13	472.60	50.00	MaxEntropy	50.00	0.43	1447680.00
E02b	1.00	8.00	1039.00	1466974.56	0.50	733487.28	471.52	472.03	50.00	MaxEntropy	50.00	0.45	1447680.00
E02b	1.00	9.00	1187.00	1556121.46	0.50	778060.73	470.58	471.11	50.00	MaxEntropy	50.00	0.47	1447680.00
E02b	1.00	10.00	1337.00	1704253.93	0.50	852126.97	470.36	470.95	50.00	MaxEntropy	50.00	0.48	1447680.00
E02b	1.00	11.00	1485.00	1800261.58	0.50	900130.79	469.20	469.82	50.00	MaxEntropy	50.00	0.49	1447680.00
E02b	1.00	12.00	1633.00	1883717.83	0.50	941858.92	469.43	470.08	50.00	MaxEntropy	50.00	0.47	1447680.00
E02b	1.00	13.00	1783.00	2013689.92	0.50	1006844.96	469.73	470.43	50.00	MaxEntropy	50.00	0.49	1447680.00
E02b	1.00	14.00	1931.00	2092527.06	0.50	1046263.53	470.27	470.99	50.00	MaxEntropy	50.00	0.50	1447680.00
E02b	1.00	15.00	2080.00	2152442.03	0.50	1076221.02	469.55	470.29	50.00	MaxEntropy	50.00	0.52	1447680.00
E02b	1.00	16.00	2228.00	2211141.39	0.50	1105570.70	470.67	471.44	50.00	MaxEntropy	50.00	0.52	1447680.00
E02c	1.00	1.00	0.00	1154821.36	0.50	577410.68	476.18	476.58	50.00	MaxEntropy	50.00	0.42	1447680.00
E02c	1.00	2.00	148.00	1236847.02	0.50	618423.51	475.40	475.83	50.00	MaxEntropy	50.00	0.43	1447680.00
E02c	1.00	3.00	296.00	1290534.60	0.50	645267.30	474.45	474.90	50.00	MaxEntropy	50.00	0.44	1447680.00
E02c	1.00	4.00	444.00	1343985.62	0.50	671992.81	473.52	473.99	50.00	MaxEntropy	50.00	0.45	1447680.00
E02c	1.00	5.00	593.00	1427385.20	0.50	713692.60	472.68	473.18	50.00	MaxEntropy	50.00	0.46	1447680.00
E02c	1.00	6.00	742.00	1540116.53	0.50	770058.26	472.23	472.76	50.00	MaxEntropy	50.00	0.50	1447680.00
E02c	1.00	7.00	890.00	1593356.74	0.50	796678.37	472.93	473.48	50.00	MaxEntropy	50.00	0.50	1447680.00
E02c	1.00	8.00	1038.00	1676855.90	0.50	838427.95	472.75	473.33	50.00	MaxEntropy	50.00	0.50	1447680.00
E02c	1.00	9.00	1187.00	1759135.46	0.50	879567.73	471.94	472.55	50.00	MaxEntropy	50.00	0.51	1447680.00
E02c	1.00	10.00	1336.00	1823282.54	0.50	911641.27	471.24	471.87	50.00	MaxEntropy	50.00	0.53	1447680.00
E02c	1.00	11.00	1484.00	1919334.92	0.50	959667.46	470.89	471.55	50.00	MaxEntropy	50.00	0.54	1447680.00
E02c	1.00	12.00	1633.00	1982484.54	0.50	991242.27	470.08	470.76	50.00	MaxEntropy	50.00	0.55	1447680.00
E02c	1.00	13.00	1782.00	2059818.10	0.50	1029909.05	470.48	471.20	50.00	MaxEntropy	50.00	0.57	1447680.00
E02c	1.00	14.00	1931.00	2166744.10	0.50	1083372.05	470.95	471.70	50.00	MaxEntropy	50.00	0.56	1447680.00
E02c	1.00	15.00	2079.00	2251608.77	0.50	1125804.39	470.59	471.37	50.00	MaxEntropy	50.00	0.57	1447680.00
E02c	1.00	16.00	2228.00	2260494.82	0.50	1130247.41	471.21	471.99	50.00	MaxEntropy	50.00	0.58	1447680.00
E02d	1.00	1.00	0.00	1144083.89	0.50	572041.94	477.59	477.98	50.00	MaxEntropy	50.00	0.45	1447680.00
E02d	1.00	2.00	148.00	1212075.15	0.50	606037.58	476.66	477.08	50.00	MaxEntropy	50.00	0.46	1447680.00
E02d	1.00	3.00	297.00	1321810.20	0.50	660905.10	475.58	476.04	50.00	MaxEntropy	50.00	0.48	1447680.00
E02d	1.00	4.00	445.00	1377777.89	0.50	688888.94	474.75	475.22	50.00	MaxEntropy	50.00	0.49	1447680.00
E02d	1.00	5.00	593.00	1512876.88	0.50	756438.44	474.25	474.77	50.00	MaxEntropy	50.00	0.52	1447680.00
E02d	1.00	6.00	742.00	1629236.82	0.50	814618.41	473.53	474.09	50.00	MaxEntropy	50.00	0.55	1447680.00
E02d	1.00	7.00	890.00	1819084.07	0.50	909542.04	474.88	475.51	50.00	MaxEntropy	50.00	0.58	1447680.00
E02d	1.00	8.00	1039.00	1959659.47	0.50	979829.74	474.16	474.84	50.00	MaxEntropy	50.00	0.61	1447680.00
E02d	1.00	9.00	1188.00	2097987.26	0.50	1048993.63	472.95	473.67	50.00	MaxEntropy	50.00	0.65	1447680.00
E02d	1.00	10.00	1336.00	2303973.99	0.50	1151986.99	472.17	472.97	50.00	MaxEntropy	50.00	0.68	1447680.00
E02d	1.00	11.00	1485.00	2563907.55	0.50	1281953.78	472.54	473.42	50.00	MaxEntropy	50.00	0.69	1447680.00
E02d	1.00	12.00	1633.00	2788595.86	0.50	1394297.93	471.77	472.73	50.00	MaxEntropy	50.00	0.73	1447680.00
E02d	1.00	13.00	1783.00	3032004.56	0.50	1516002.28	472.05	473.09	50.00	MaxEntropy	50.00	0.77	1447680.00
E02d	1.00	14.00	1931.00	3182976.00	0.50	1591488.00	472.69	473.79	50.00	MaxEntropy	50.00	0.79	1447680.00
E02d	1.00	15.00	2080.00	3575726.73	0.50	1787863.36	472.37	473.60	50.00	MaxEntropy	50.00	0.85	1447680.00
E02d	1.00	16.00	2228.00	3952317.07	0.50	1976158.54	472.58	473.95	50.00	MaxEntropy	50.00	0.92	1447680.00
E03a	1.00	1.00	0.00	1499841.23	0.50	749920.62	464.10	464.62	50.00	MaxEntropy	50.00	0.57	1447680.00
E03a	1.00	2.00	148.00	1858542.90	0.50	929271.45	462.95	463.59	50.00	MaxEntropy	50.00	0.61	1447680.00
E03a	1.00	3.00	296.00	2423494.63	0.50	1211747.31	463.07	463.90	50.00	MaxEntropy	50.00	0.69	1447680.00
E03a	1.00	4.00	444.00	3333535.97	0.50	1666767.99	464.06	465.21	50.00	MaxEntropy	50.00	0.77	1447680.00
E03a	1.00	5.00	593.00	4333698.54	0.50	2166849.27	465.05	466.54	50.00	MaxEntropy	50.00	0.85	1447680.00
E03a	1.00	6.00	741.00	6013079.47	0.50	3006539.73	466.06	468.14	50.00	MaxEntropy	50.00	0.95	1447680.00
E03a	1.00	7.00	890.00	9177910.28	0.50	4588955.14	469.50	472.67	50.00	MaxEntropy	50.00	1.09	1447680.00
E03a	1.00	8.00	1038.00	13066837.77	0.50	6533418.89	471.57	476.08	50.00	MaxEntropy	50.00	1.28	1447680.00
E03a	1.00	9.00	1187.00	17408829.03	0.50	8704414.52	472.93	478.95	50.00	MaxEntropy	50.00	1.41	1447680.00
E03a	1.00	10.00	1336.00	20859593.97	0.50	10429796.99	474.65	481.85	50.00	MaxEntropy	50.00	1.49	1447680.00
E03a	1.00	11.00	1484.00	24028651.58	0.50	12014325.79	476.48	484.78	50.00	MaxEntropy	50.00	1.58	1447680.00
E03a	1.00	12.00	1633.00	26911979.57	0.50	13455989.78	478.23	487.53	50.00	MaxEntropy	50.00	1.64	1447680.00
E03a	1.00	13.00	1782.00	28985901.68	0.50	14492950.84	480.28	490.29	50.00	MaxEntropy	50.00	1.72	1447680.00
E03a	1.00	14.00	1930.00	31373010.22	0.50	15686505.11	482.10	492.94	50.00	MaxEntropy	50.00	1.83	1447680.00
E03a	1.00	15.00	2079.00	32193536.00	0.50	16096768.00	484.30	495.42	50.00	MaxEntropy	50.00	1.86	1447680.00
E03a	1.00	16.00	2227.00	33944501.12	0.50	16972250.56	486.22	497.94	50.00	MaxEntropy	50.00	1.95	1447680.00
E03b	1.00	1.00	0.00	1744492.36	0.50	872246.18	462.83	463.44	50.00	MaxEntropy	50.00	0.46	1447680.00
E03b	1.00	2.00	148.00	2422499.67	0.50	1211249.83	461.12	461.96	50.00	MaxEntropy	50.00	0.53	1447680.00
E03b	1.00	3.00	297.00	3393795.68	0.50	1696897.84	460.79	461.96	50.00	MaxEntropy	50.00	0.64	1447680.00
E03b	1.00	4.00	445.00	5084378.94	0.50	2542189.47	462.31	464.07	50.00	MaxEntropy	50.00	0.78	1447680.00
E03b	1.00	5.00	593.00	8066362.54	0.50	4033181.27	463.41	466.19	50.00	MaxEntropy	50.00	0.96	1447680.00
E03b	1.00	6.00	742.00	13929567.91	0.50	6964783.95	464.44	469.25	50.00	MaxEntropy	50.00	1.25	1447680.00
E03b	1.00	7.00	890.00	23568161.15	0.50	11784080.57	468.27	476.41	50.00	MaxEntropy	50.00	1.68	1447680.00
E03b	1.00	8.00	1038.00	39579406.34	0.50	19789703.17	470.50	484.17	50.00	MaxEntropy	50.00	2.20	1447680.00
E03b	1.00	9.00	1188.00	53979727.60	0.50	26989863.80	472.43	491.07	50.00	MaxEntropy	50.00	2.59	1447680.00
E03b	1.00	10.00	1336.00	66312534.75	0.50	33156267.38	473.99	496.90	50.00	MaxEntropy	50.00	2.87	1447680.00
E03b	1.00	11.00	1484.00	77443937.43	0.50	38721968.72	476.04	502.79	50.00	MaxEntropy	50.00	3.25	1447680.00
E03b	1.00	12.00	1633.00	87345375.57	0.50	43672687.79	478.07	508.24	50.00	MaxEntropy	50.00	3.59	1447680.00
E03b	1.00	13.00	1782.00	97458630.83	0.50	48729315.42	480.21	513.87	50.00	MaxEntropy	50.00	3.86	1447680.00
E03b	1.00	14.00	1931.00	107072633.24	0.50	53536316.62	482.80	519.78	50.00	MaxEntropy	50.00	4.07	1447680.00
E03b	1.00	15.00	2080.00	115155293.16	0.50	57577646.58	484.25	524.02	50.00	MaxEntropy	50.00	4.40	1447680.00
E03b	1.00	16.00	2228.00	121534908.40	0.50	60767454.20	486.01	527.98	50.00	MaxEntropy	50.00	4.44	1447680.00
E03c	1.00	1.00	0.00	1796910.93	0.50	898455.46	463.37	463.99	50.00	MaxEntropy	50.00	0.60	1447680.00
E03c	1.00	2.00	148.00	2334427.74	0.50	1167213.87	461.16	461.97	50.00	MaxEntropy	50.00	0.69	1447680.00
E03c	1.00	3.00	297.00	3179809.92	0.50	1589904.96	461.08	462.17	50.00	MaxEntropy	50.00	0.79	1447680.00
E03c	1.00	4.00	445.00	4518511.75	0.50	2259255.87	462.51	464.07	50.00	MaxEntropy	50.00	0.92	1447680.00
E03c	1.00	5.00	593.00	6659546.13	0.50	3329773.06	463.83	466.13	50.00	MaxEntropy	50.00	1.14	1447680.00
E03c	1.00	6.00	742.00	10577515.04	0.50	5288757.52	465.32	468.97	50.00	MaxEntropy	50.00	1.42	1447680.00
E03c	1.00	7.00	890.00	18354435.33	0.50	9177217.67	468.89	475.23	50.00	MaxEntropy	50.00	1.85	1447680.00
E03c	1.00	8.00	1039.00	27881881.85	0.50	13940940.92	471.10	480.73	50.00	MaxEntropy	50.00	2.30	1447680.00
E03c	1.00	9.00	1188.00	38033490.32	0.50	19016745.16	472.58	485.72	50.00	MaxEntropy	50.00	2.65	1447680.00
E03c	1.00	10.00	1337.00	47727014.13	0.50	23863507.07	474.50	490.99	50.00	MaxEntropy	50.00	3.00	1447680.00
E03c	1.00	11.00	1485.00	55576229.15	0.50	27788114.58	476.65	495.85	50.00	MaxEntropy	50.00	3.28	1447680.00
E03c	1.00	12.00	1633.00	63607156.46	0.50	31803578.23	478.64	500.61	50.00	MaxEntropy	50.00	3.58	1447680.00
E03c	1.00	13.00	1783.00	70964722.85	0.50	35482361.43	480.71	505.22	50.00	MaxEntropy	50.00	3.88	1447680.00
E03c	1.00	14.00	1931.00	77767167.98	0.50	38883583.99	482.69	509.55	50.00	MaxEntropy	50.00	4.14	1447680.00
E03c	1.00	15.00	2080.00	83797798.46	0.50	41898899.23	485.08	514.02	50.00	MaxEntropy	50.00	4.39	1447680.00
E03c	1.00	16.00	2228.00	87919910.90	0.50	43959955.45	487.64	518.00	50.00	MaxEntropy	50.00	4.52	1447680.00
E03d	1.00	1.00	0.00	1175801.43	0.50	587900.72	461.72	462.13	50.00	MaxEntropy	50.00	0.43	1447680.00
E03d	1.00	2.00	148.00	1580502.61	0.50	790251.31	460.03	460.58	50.00	MaxEntropy	50.00	0.49	1447680.00
E03d	1.00	3.00	296.00	2150226.43	0.50	1075113.21	460.63	461.37	50.00	MaxEntropy	50.00	0.54	1447680.00
E03d	1.00	4.00	444.00	2964541.42	0.50	1482270.71	461.84	462.86	50.00	MaxEntropy	50.00	0.62	1447680.00
E03d	1.00	5.00	593.00	4252571.52	0.50	2126285.76	462.36	463.83	50.00	MaxEntropy	50.00	0.73	1447680.00
E03d	1.00	6.00	742.00	6823626.59	0.50	3411813.30	463.90	466.26	50.00	MaxEntropy	50.00	0.96	1447680.00
E03d	1.00	7.00	890.00	11873276.14	0.50	5936638.07	467.51	471.61	50.00	MaxEntropy	50.00	1.24	1447680.00
E03d	1.00	8.00	1038.00	19523601.59	0.50	9761800.80	469.89	476.63	50.00	MaxEntropy	50.00	1.61	1447680.00
E03d	1.00	9.00	1187.00	28683814.96	0.50	14341907.48	471.47	481.38	50.00	MaxEntropy	50.00	1.92	1447680.00
E03d	1.00	10.00	1336.00	36892334.65	0.50	18446167.32	474.08	486.83	50.00	MaxEntropy	50.00	2.19	1447680.00
E03d	1.00	11.00	1484.00	44182506.99	0.50	22091253.50	475.67	490.93	50.00	MaxEntropy	50.00	2.44	1447680.00
E03d	1.00	12.00	1633.00	50797760.21	0.50	25398880.11	477.85	495.39	50.00	MaxEntropy	50.00	2.66	1447680.00
E03d	1.00	13.00	1782.00	57804090.49	0.50	28902045.25	479.75	499.71	50.00	MaxEntropy	50.00	2.80	1447680.00
E03d	1.00	14.00	1931.00	63227424.95	0.50	31613712.48	481.90	503.74	50.00	MaxEntropy	50.00	2.96	1447680.00
E03d	1.00	15.00	2079.00	68243665.18	0.50	34121832.59	484.79	508.36	50.00	MaxEntropy	50.00	3.18	1447680.00
E03d	1.00	16.00	2228.00	72136909.89	0.50	36068454.94	486.75	511.66	50.00	MaxEntropy	50.00	3.29	1447680.00
E04a	1.00	1.00	0.00	2113577.66	0.50	1056788.83	458.84	459.57	50.00	MaxEntropy	50.00	0.60	1447680.00
E04a	1.00	2.00	148.00	3291412.62	0.50	1645706.31	458.01	459.15	50.00	MaxEntropy	50.00	0.82	1447680.00
E04a	1.00	3.00	296.00	6414421.27	0.50	3207210.64	458.71	460.92	50.00	MaxEntropy	50.00	1.23	1447680.00
E04a	1.00	4.00	444.00	12381987.39	0.50	6190993.70	459.58	463.85	50.00	MaxEntropy	50.00	1.92	1447680.00
E04a	1.00	5.00	593.00	23353723.48	0.50	11676861.74	460.99	469.05	50.00	MaxEntropy	50.00	2.93	1447680.00
E04a	1.00	6.00	742.00	41357765.92	0.50	20678882.96	462.52	476.81	50.00	MaxEntropy	50.00	4.54	1447680.00
E04a	1.00	7.00	890.00	64435537.94	0.50	32217768.97	466.40	488.66	50.00	MaxEntropy	50.00	6.00	1447680.00
E04a	1.00	8.00	1038.00	85518739.68	0.50	42759369.84	467.82	497.36	50.00	MaxEntropy	50.00	7.40	1447680.00
E04a	1.00	9.00	1187.00	102934386.84	0.50	51467193.42	469.28	504.83	50.00	MaxEntropy	50.00	8.12	1447680.00
E04a	1.00	10.00	1336.00	115975825.70	0.50	57987912.85	471.48	511.54	50.00	MaxEntropy	50.00	8.58	1447680.00
E04a	1.00	11.00	1484.00	126378693.28	0.50	63189346.64	473.96	517.61	50.00	MaxEntropy	50.00	8.83	1447680.00
E04a	1.00	12.00	1633.00	135271586.05	0.50	67635793.03	475.74	522.46	50.00	MaxEntropy	50.00	9.03	1447680.00
E04a	1.00	13.00	1782.00	142881976.62	0.50	71440988.31	477.82	527.17	50.00	MaxEntropy	50.00	9.18	1447680.00
E04a	1.00	14.00	1931.00	149759492.05	0.50	74879746.02	479.74	531.46	50.00	MaxEntropy	50.00	9.34	1447680.00
E04a	1.00	15.00	2079.00	156536330.79	0.50	78268165.40	481.18	535.25	50.00	MaxEntropy	50.00	9.48	1447680.00
E04a	1.00	16.00	2228.00	162794375.93	0.50	81397187.96	483.84	540.07	50.00	MaxEntropy	50.00	9.61	1447680.00
E04b	1.00	1.00	0.00	2214675.38	0.50	1107337.69	458.08	458.84	50.00	MaxEntropy	50.00	0.48	1447680.00
E04b	1.00	2.00	148.00	2859849.16	0.50	1429924.58	457.49	458.47	50.00	MaxEntropy	50.00	0.62	1447680.00
E04b	1.00	3.00	297.00	4996907.34	0.50	2498453.67	457.72	459.45	50.00	MaxEntropy	50.00	0.83	1447680.00
E04b	1.00	4.00	445.00	8621931.39	0.50	4310965.69	458.48	461.45	50.00	MaxEntropy	50.00	1.27	1447680.00
E04b	1.00	5.00	593.00	15406446.33	0.50	7703223.17	460.27	465.59	50.00	MaxEntropy	50.00	1.95	1447680.00
E04b	1.00	6.00	742.00	26727415.35	0.50	13363707.68	461.12	470.35	50.00	MaxEntropy	50.00	2.92	1447680.00
E04b	1.00	7.00	890.00	42385517.23	0.50	21192758.61	465.41	480.05	50.00	MaxEntropy	50.00	4.03	1447680.00
E04b	1.00	8.00	1039.00	56879291.38	0.50	28439645.69	466.69	486.34	50.00	MaxEntropy	50.00	4.78	1447680.00
E04b	1.00	9.00	1188.00	68325916.92	0.50	34162958.46	468.71	492.31	50.00	MaxEntropy	50.00	5.31	1447680.00
E04b	1.00	10.00	1337.00	77901680.18	0.50	38950840.09	470.55	497.46	50.00	MaxEntropy	50.00	5.65	1447680.00
E04b	1.00	11.00	1485.00	85017540.90	0.50	42508770.45	472.89	502.26	50.00	MaxEntropy	50.00	5.86	1447680.00
E04b	1.00	12.00	1633.00	91660056.51	0.50	45830028.25	474.97	506.63	50.00	MaxEntropy	50.00	6.07	1447680.00
E04b	1.00	13.00	1783.00	97302317.95	0.50	48651158.98	476.23	509.84	50.00	MaxEntropy	50.00	6.17	1447680.00
E04b	1.00	14.00	1931.00	102724379.02	0.50	51362189.51	478.24	513.72	50.00	MaxEntropy	50.00	6.24	1447680.00
E04b	1.00	15.00	2080.00	107405190.62	0.50	53702595.31	480.12	517.22	50.00	MaxEntropy	50.00	6.30	1447680.00
E04b	1.00	16.00	2228.00	111536523.98	0.50	55768261.99	481.69	520.21	50.00	MaxEntropy	50.00	6.40	1447680.00
E04c	1.00	1.00	0.00	323714.22	0.50	161857.11	459.24	459.35	50.00	MaxEntropy	50.00	0.14	1447680.00
E04c	1.00	2.00	148.00	439072.26	0.50	219536.13	458.39	458.55	50.00	MaxEntropy	50.00	0.16	1447680.00
E04c	1.00	3.00	296.00	819145.69	0.50	409572.84	458.57	458.85	50.00	MaxEntropy	50.00	0.22	1447680.00
E04c	1.00	4.00	444.00	1747888.49	0.50	873944.24	459.71	460.31	50.00	MaxEntropy	50.00	0.33	1447680.00
E04c	1.00	5.00	593.00	3378210.54	0.50	1689105.27	460.92	462.08	50.00	MaxEntropy	50.00	0.53	1447680.00
E04c	1.00	6.00	741.00	6580962.42	0.50	3290481.21	462.08	464.35	50.00	MaxEntropy	50.00	0.96	1447680.00
E04c	1.00	7.00	890.00	11298324.97	0.50	5649162.48	465.41	469.32	50.00	MaxEntropy	50.00	1.30	1447680.00
E04c	1.00	8.00	1038.00	16283620.60	0.50	8141810.30	466.88	472.50	50.00	MaxEntropy	50.00	1.67	1447680.00
E04c	1.00	9.00	1187.00	20656876.34	0.50	10328438.17	468.71	475.84	50.00	MaxEntropy	50.00	1.99	1447680.00
E04c	1.00	10.00	1336.00	24214231.14	0.50	12107115.57	470.63	479.00	50.00	MaxEntropy	50.00	2.11	1447680.00
E04c	1.00	11.00	1484.00	26932255.61	0.50	13466127.81	472.88	482.18	50.00	MaxEntropy	50.00	2.24	1447680.00
E04c	1.00	12.00	1633.00	29081286.49	0.50	14540643.25	475.25	485.29	50.00	MaxEntropy	50.00	2.28	1447680.00
E04c	1.00	13.00	1782.00	31105351.52	0.50	15552675.76	477.11	487.85	50.00	MaxEntropy	50.00	2.31	1447680.00
E04c	1.00	14.00	1931.00	32548086.73	0.50	16274043.36	479.03	490.27	50.00	MaxEntropy	50.00	2.35	1447680.00
E04c	1.00	15.00	2079.00	33954621.52	0.50	16977310.76	480.74	492.47	50.00	MaxEntropy	50.00	2.38	1447680.00
E04c	1.00	16.00	2228.00	35733919.41	0.50	17866959.70	483.09	495.43	50.00	MaxEntropy	50.00	2.41	1447680.00
E04d	1.00	1.00	0.00	1306065.46	0.50	653032.73	458.54	458.99	50.00	MaxEntropy	50.00	0.38	1447680.00
E04d	1.00	2.00	148.00	2004507.34	0.50	1002253.67	457.83	458.53	50.00	MaxEntropy	50.00	0.51	1447680.00
E04d	1.00	3.00	296.00	4006984.01	0.50	2003492.00	458.36	459.74	50.00	MaxEntropy	50.00	0.74	1447680.00
E04d	1.00	4.00	445.00	7780552.95	0.50	3890276.47	459.53	462.22	50.00	MaxEntropy	50.00	1.14	1447680.00
E04d	1.00	5.00	593.00	14853322.12	0.50	7426661.06	460.73	465.86	50.00	MaxEntropy	50.00	1.85	1447680.00
E04d	1.00	6.00	742.00	27533242.56	0.50	13766621.28	461.93	471.44	50.00	MaxEntropy	50.00	2.74	1447680.00
E04d	1.00	7.00	890.00	44173624.18	0.50	22086812.09	465.91	481.16	50.00	MaxEntropy	50.00	3.68	1447680.00
